id,evaluation
6368,negatif
6369,negatif
6370,negatif
6371,positif
6372,negatif
6373,positif
6374,negatif
6375,negatif
6376,negatif
6377,positif
6378,negatif
6379,positif
6380,positif
6381,negatif
6382,positif
6383,positif
6384,negatif
6385,negatif
6386,positif
6387,negatif
6388,negatif
6389,positif
6390,negatif
6391,negatif
6392,negatif
6393,negatif
6394,negatif
6395,positif
6396,positif
6397,positif
6398,positif
6399,negatif
6400,positif
6401,positif
6402,negatif
6403,positif
6404,negatif
6405,positif
6406,negatif
6407,negatif
6408,positif
6409,negatif
6410,positif
6411,negatif
6412,positif
6413,positif
6414,positif
6415,positif
6416,positif
6417,positif
6418,negatif
6419,positif
6420,negatif
6421,positif
6422,negatif
6423,negatif
6424,negatif
6425,positif
6426,negatif
6427,positif
6428,negatif
6429,positif
6430,positif
6431,positif
6432,negatif
6433,negatif
6434,negatif
6435,negatif
6436,positif
6437,positif
6438,positif
6439,positif
6440,negatif
6441,negatif
6442,positif
6443,positif
6444,positif
6445,negatif
6446,positif
6447,negatif
6448,negatif
6449,negatif
6450,positif
6451,negatif
6452,positif
6453,positif
6454,positif
6455,negatif
6456,negatif
6457,positif
6458,negatif
6459,positif
6460,positif
6461,positif
6462,positif
6463,positif
6464,negatif
6465,positif
6466,positif
6467,positif
6468,negatif
6469,positif
6470,positif
6471,positif
6472,negatif
6473,negatif
6474,negatif
6475,positif
6476,negatif
6477,positif
6478,negatif
6479,negatif
6480,negatif
6481,positif
6482,positif
6483,negatif
6484,negatif
6485,negatif
6486,positif
6487,positif
6488,positif
6489,positif
6490,negatif
6491,positif
6492,positif
6493,negatif
6494,negatif
6495,negatif
6496,negatif
6497,positif
6498,positif
6499,positif
6500,positif
6501,positif
6502,negatif
6503,positif
6504,negatif
6505,positif
6506,negatif
6507,negatif
6508,positif
6509,positif
6510,negatif
6511,positif
6512,positif
6513,negatif
6514,positif
6515,negatif
6516,negatif
6517,negatif
6518,negatif
6519,positif
6520,positif
6521,negatif
6522,positif
6523,negatif
6524,negatif
6525,negatif
6526,positif
6527,negatif
6528,positif
6529,positif
6530,positif
6531,positif
6532,positif
6533,positif
6534,negatif
6535,negatif
6536,positif
6537,negatif
6538,positif
6539,positif
6540,negatif
6541,positif
6542,positif
6543,positif
6544,positif
6545,negatif
6546,negatif
6547,positif
6548,negatif
6549,positif
6550,positif
6551,positif
6552,positif
6553,negatif
6554,positif
6555,negatif
6556,negatif
6557,negatif
6558,negatif
6559,positif
6560,positif
6561,positif
6562,positif
6563,positif
6564,positif
6565,negatif
6566,positif
6567,positif
6568,negatif
6569,negatif
6570,positif
6571,positif
6572,negatif
6573,negatif
6574,negatif
6575,positif
6576,positif
6577,positif
6578,negatif
6579,negatif
6580,negatif
6581,positif
6582,positif
6583,negatif
6584,negatif
6585,negatif
6586,positif
6587,negatif
6588,positif
6589,positif
6590,negatif
6591,positif
6592,negatif
6593,negatif
6594,negatif
6595,positif
6596,positif
6597,positif
6598,positif
6599,negatif
6600,negatif
6601,positif
6602,positif
6603,positif
6604,positif
6605,positif
6606,negatif
6607,negatif
6608,negatif
6609,positif
6610,negatif
6611,negatif
6612,negatif
6613,positif
6614,positif
6615,negatif
6616,positif
6617,negatif
6618,positif
6619,positif
6620,negatif
6621,positif
6622,positif
6623,negatif
6624,positif
6625,positif
6626,positif
6627,negatif
6628,negatif
6629,negatif
6630,negatif
6631,negatif
6632,positif
6633,negatif
6634,negatif
6635,negatif
6636,negatif
6637,negatif
6638,positif
6639,negatif
6640,negatif
6641,positif
6642,negatif
6643,positif
6644,positif
6645,negatif
6646,negatif
6647,positif
6648,negatif
6649,positif
6650,positif
6651,positif
6652,negatif
6653,positif
6654,negatif
6655,positif
6656,positif
6657,negatif
6658,positif
6659,negatif
6660,negatif
6661,negatif
6662,positif
6663,negatif
6664,negatif
6665,negatif
6666,negatif
6667,negatif
6668,negatif
6669,negatif
6670,negatif
6671,negatif
6672,negatif
6673,negatif
6674,negatif
6675,positif
6676,negatif
6677,negatif
6678,positif
6679,positif
6680,positif
6681,negatif
6682,negatif
6683,negatif
6684,negatif
6685,positif
6686,positif
6687,positif
6688,negatif
6689,negatif
6690,positif
6691,negatif
6692,positif
6693,positif
6694,negatif
6695,negatif
6696,positif
6697,negatif
6698,negatif
6699,negatif
6700,positif
6701,negatif
6702,positif
6703,positif
6704,negatif
6705,positif
6706,negatif
6707,positif
6708,positif
6709,positif
6710,positif
6711,positif
6712,positif
6713,negatif
6714,negatif
6715,negatif
6716,negatif
6717,positif
6718,negatif
6719,negatif
6720,positif
6721,negatif
6722,positif
6723,negatif
6724,positif
6725,negatif
6726,positif
6727,positif
6728,negatif
6729,negatif
6730,positif
6731,positif
6732,positif
6733,positif
6734,negatif
6735,negatif
6736,negatif
6737,negatif
6738,positif
6739,negatif
6740,positif
6741,negatif
6742,positif
6743,positif
6744,positif
6745,positif
6746,negatif
6747,positif
6748,positif
6749,positif
6750,negatif
6751,negatif
6752,negatif
6753,negatif
6754,positif
6755,negatif
6756,negatif
6757,positif
6758,positif
6759,negatif
6760,positif
6761,negatif
6762,positif
6763,positif
6764,positif
6765,positif
6766,negatif
6767,positif
6768,negatif
6769,negatif
6770,negatif
6771,positif
6772,positif
6773,negatif
6774,positif
6775,positif
6776,positif
6777,negatif
6778,positif
6779,positif
6780,negatif
6781,positif
6782,negatif
6783,negatif
6784,positif
6785,negatif
6786,negatif
6787,positif
6788,negatif
6789,positif
6790,positif
6791,positif
6792,positif
6793,positif
6794,negatif
6795,positif
6796,negatif
6797,positif
6798,negatif
6799,negatif
6800,positif
6801,positif
6802,negatif
6803,negatif
6804,positif
6805,positif
6806,negatif
6807,positif
6808,positif
6809,negatif
6810,positif
6811,negatif
6812,negatif
6813,positif
6814,negatif
6815,positif
6816,positif
6817,negatif
6818,negatif
6819,negatif
6820,positif
6821,negatif
6822,negatif
6823,negatif
6824,positif
6825,negatif
6826,negatif
6827,positif
6828,negatif
6829,positif
6830,positif
6831,negatif
6832,negatif
6833,negatif
6834,positif
6835,negatif
6836,negatif
6837,negatif
6838,positif
6839,negatif
6840,negatif
6841,negatif
6842,negatif
6843,positif
6844,negatif
6845,positif
6846,negatif
6847,positif
6848,negatif
6849,positif
6850,positif
6851,positif
6852,positif
6853,negatif
6854,negatif
6855,negatif
6856,positif
6857,negatif
6858,negatif
6859,negatif
6860,positif
6861,negatif
6862,positif
6863,negatif
6864,negatif
6865,positif
6866,negatif
6867,negatif
6868,negatif
6869,negatif
6870,positif
6871,positif
6872,negatif
6873,positif
6874,positif
6875,positif
6876,positif
6877,positif
6878,positif
6879,negatif
6880,negatif
6881,positif
6882,negatif
6883,negatif
6884,positif
6885,positif
6886,positif
6887,positif
6888,positif
6889,positif
6890,positif
6891,negatif
6892,negatif
6893,negatif
6894,negatif
6895,positif
6896,negatif
6897,positif
6898,positif
6899,negatif
6900,negatif
6901,positif
6902,positif
6903,positif
6904,negatif
6905,positif
6906,positif
6907,positif
6908,negatif
6909,negatif
6910,negatif
6911,positif
6912,negatif
6913,negatif
6914,positif
6915,negatif
6916,negatif
6917,positif
6918,negatif
6919,negatif
6920,negatif
6921,negatif
6922,positif
6923,negatif
6924,negatif
6925,positif
6926,negatif
6927,positif
6928,negatif
6929,positif
6930,positif
6931,negatif
6932,negatif
6933,negatif
6934,positif
6935,negatif
6936,positif
6937,positif
6938,positif
6939,negatif
6940,negatif
6941,negatif
6942,negatif
6943,negatif
6944,negatif
6945,negatif
6946,negatif
6947,negatif
6948,positif
6949,negatif
6950,negatif
6951,positif
6952,positif
6953,positif
6954,negatif
6955,positif
6956,negatif
6957,negatif
6958,positif
6959,positif
6960,negatif
6961,positif
6962,positif
6963,positif
6964,negatif
6965,negatif
6966,negatif
6967,positif
6968,negatif
6969,negatif
6970,positif
6971,positif
6972,positif
6973,positif
6974,positif
6975,negatif
6976,positif
6977,negatif
6978,negatif
6979,positif
6980,positif
6981,negatif
6982,negatif
6983,negatif
6984,positif
6985,positif
6986,negatif
6987,positif
6988,positif
6989,negatif
6990,positif
6991,negatif
6992,negatif
6993,positif
6994,positif
6995,negatif
6996,negatif
6997,positif
6998,positif
6999,negatif
7000,negatif
7001,negatif
7002,positif
7003,positif
7004,negatif
7005,positif
7006,positif
7007,negatif
7008,positif
7009,negatif
7010,positif
7011,negatif
7012,negatif
7013,positif
7014,positif
7015,negatif
7016,negatif
7017,positif
7018,negatif
7019,positif
7020,positif
7021,negatif
7022,negatif
7023,negatif
7024,negatif
7025,positif
7026,positif
7027,negatif
7028,negatif
7029,negatif
7030,negatif
7031,positif
7032,positif
7033,positif
7034,negatif
7035,positif
7036,positif
7037,positif
7038,positif
7039,positif
7040,negatif
7041,positif
7042,positif
7043,negatif
7044,positif
7045,negatif
7046,negatif
7047,negatif
7048,positif
7049,positif
7050,negatif
7051,positif
7052,negatif
7053,positif
7054,negatif
7055,negatif
7056,positif
7057,positif
7058,positif
7059,negatif
7060,negatif
7061,positif
7062,negatif
7063,negatif
7064,positif
7065,negatif
7066,negatif
7067,negatif
7068,positif
7069,negatif
7070,negatif
7071,negatif
7072,positif
7073,positif
7074,negatif
7075,negatif
7076,negatif
7077,negatif
7078,positif
7079,positif
7080,positif
7081,negatif
7082,negatif
7083,negatif
7084,negatif
7085,negatif
7086,negatif
7087,positif
7088,negatif
7089,positif
7090,negatif
7091,negatif
7092,negatif
7093,positif
7094,positif
7095,positif
7096,positif
7097,positif
7098,negatif
7099,negatif
7100,negatif
7101,negatif
7102,positif
7103,positif
7104,negatif
7105,negatif
7106,negatif
7107,negatif
7108,negatif
7109,positif
7110,positif
7111,negatif
7112,negatif
7113,negatif
7114,negatif
7115,positif
7116,negatif
7117,negatif
7118,negatif
7119,positif
7120,negatif
7121,positif
7122,negatif
7123,negatif
7124,negatif
7125,negatif
7126,negatif
7127,negatif
7128,positif
7129,negatif
7130,negatif
7131,positif
7132,positif
7133,positif
7134,positif
7135,negatif
7136,positif
7137,negatif
7138,positif
7139,negatif
7140,positif
7141,negatif
7142,negatif
7143,negatif
7144,negatif
7145,negatif
7146,positif
7147,negatif
7148,negatif
7149,negatif
7150,positif
7151,positif
7152,negatif
7153,negatif
7154,positif
7155,negatif
7156,negatif
7157,negatif
7158,negatif
7159,negatif
7160,negatif
7161,negatif
7162,negatif
7163,negatif
7164,negatif
7165,positif
7166,negatif
7167,positif
7168,positif
7169,negatif
7170,negatif
7171,positif
7172,negatif
7173,positif
7174,negatif
7175,negatif
7176,positif
7177,positif
7178,negatif
7179,positif
7180,negatif
7181,negatif
7182,negatif
7183,negatif
7184,negatif
7185,negatif
7186,positif
7187,negatif
7188,positif
7189,negatif
7190,positif
7191,positif
7192,positif
7193,positif
7194,positif
7195,negatif
7196,positif
7197,negatif
7198,negatif
7199,negatif
7200,negatif
7201,positif
7202,positif
7203,negatif
7204,positif
7205,positif
7206,negatif
7207,positif
7208,positif
7209,positif
7210,positif
7211,negatif
7212,positif
7213,positif
7214,negatif
7215,positif
7216,positif
7217,positif
7218,positif
7219,positif
7220,positif
7221,negatif
7222,negatif
7223,negatif
7224,positif
7225,positif
7226,positif
7227,positif
7228,positif
7229,positif
7230,positif
7231,positif
7232,negatif
7233,negatif
7234,negatif
7235,negatif
7236,positif
7237,negatif
7238,positif
7239,positif
7240,positif
7241,positif
7242,positif
7243,positif
7244,positif
7245,positif
7246,positif
7247,positif
7248,negatif
7249,positif
7250,negatif
7251,positif
7252,negatif
7253,negatif
7254,positif
7255,positif
7256,positif
7257,positif
7258,negatif
7259,positif
7260,negatif
7261,negatif
7262,negatif
7263,negatif
7264,positif
7265,negatif
7266,negatif
7267,negatif
7268,negatif
7269,positif
7270,positif
7271,negatif
7272,negatif
7273,positif
7274,positif
7275,negatif
7276,positif
7277,positif
7278,positif
7279,negatif
7280,positif
7281,positif
7282,negatif
7283,positif
7284,negatif
7285,positif
7286,negatif
7287,negatif
7288,positif
7289,negatif
7290,negatif
7291,positif
7292,negatif
7293,negatif
7294,positif
7295,negatif
7296,negatif
7297,positif
7298,negatif
7299,negatif
7300,negatif
7301,negatif
7302,negatif
7303,negatif
7304,negatif
7305,negatif
7306,positif
7307,negatif
7308,positif
7309,negatif
7310,negatif
7311,negatif
7312,positif
7313,negatif
7314,positif
7315,negatif
7316,negatif
7317,positif
7318,positif
7319,negatif
7320,negatif
7321,positif
7322,negatif
7323,positif
7324,positif
7325,negatif
7326,negatif
7327,positif
7328,positif
7329,negatif
7330,positif
7331,positif
7332,positif
7333,positif
7334,positif
7335,negatif
7336,negatif
7337,positif
7338,negatif
7339,positif
7340,negatif
7341,positif
7342,positif
7343,negatif
7344,positif
7345,negatif
7346,negatif
7347,negatif
7348,negatif
7349,negatif
7350,negatif
7351,negatif
7352,negatif
7353,positif
7354,negatif
7355,positif
7356,positif
7357,positif
7358,negatif
7359,positif
7360,negatif
7361,positif
7362,positif
7363,negatif
7364,positif
7365,positif
7366,negatif
7367,positif
7368,positif
7369,positif
7370,positif
7371,positif
7372,positif
7373,positif
7374,negatif
7375,positif
7376,positif
7377,negatif
7378,positif
7379,negatif
7380,positif
7381,positif
7382,positif
7383,negatif
7384,negatif
7385,negatif
7386,negatif
7387,positif
7388,positif
7389,negatif
7390,negatif
7391,positif
7392,positif
7393,positif
7394,positif
7395,positif
7396,negatif
7397,positif
7398,positif
7399,negatif
7400,negatif
7401,positif
7402,positif
7403,positif
7404,negatif
7405,negatif
7406,negatif
7407,positif
7408,positif
7409,negatif
7410,negatif
7411,negatif
7412,negatif
7413,negatif
7414,negatif
7415,negatif
7416,negatif
7417,positif
7418,negatif
7419,positif
7420,negatif
7421,negatif
7422,negatif
7423,positif
7424,positif
7425,negatif
7426,negatif
7427,positif
7428,positif
7429,negatif
7430,positif
7431,positif
7432,positif
7433,positif
7434,positif
7435,positif
7436,positif
7437,positif
7438,negatif
7439,positif
7440,negatif
7441,positif
7442,negatif
7443,negatif
7444,positif
7445,positif
7446,negatif
7447,positif
7448,positif
7449,positif
7450,positif
7451,negatif
7452,positif
7453,positif
7454,positif
7455,positif
7456,negatif
7457,negatif
7458,positif
7459,positif
7460,negatif
7461,negatif
7462,negatif
7463,negatif
7464,positif
7465,negatif
7466,negatif
7467,negatif
7468,positif
7469,negatif
7470,negatif
7471,positif
7472,positif
7473,positif
7474,positif
7475,positif
7476,negatif
7477,negatif
7478,positif
7479,negatif
7480,negatif
7481,negatif
7482,positif
7483,positif
7484,positif
7485,positif
7486,positif
7487,positif
7488,negatif
7489,positif
7490,positif
7491,positif
7492,positif
7493,negatif
7494,negatif
7495,negatif
7496,negatif
7497,positif
7498,positif
7499,negatif
7500,negatif
7501,positif
7502,positif
7503,positif
7504,positif
7505,negatif
7506,positif
7507,positif
7508,positif
7509,positif
7510,positif
7511,positif
7512,positif
7513,negatif
7514,negatif
7515,positif
7516,positif
7517,negatif
7518,positif
7519,positif
7520,positif
7521,positif
7522,positif
7523,negatif
7524,positif
7525,positif
7526,negatif
7527,positif
7528,positif
7529,negatif
7530,negatif
7531,positif
7532,negatif
7533,positif
7534,positif
7535,positif
7536,positif
7537,negatif
7538,positif
7539,negatif
7540,negatif
7541,negatif
7542,negatif
7543,positif
7544,negatif
7545,negatif
7546,negatif
7547,positif
7548,negatif
7549,positif
7550,positif
7551,negatif
7552,negatif
7553,positif
7554,positif
7555,positif
7556,positif
7557,negatif
7558,positif
7559,negatif
7560,negatif
7561,negatif
7562,negatif
7563,positif
7564,positif
7565,positif
7566,positif
7567,negatif
7568,negatif
7569,negatif
7570,negatif
7571,positif
7572,negatif
7573,positif
7574,negatif
7575,positif
7576,negatif
7577,positif
7578,negatif
7579,negatif
7580,positif
7581,positif
7582,negatif
7583,negatif
7584,positif
7585,positif
7586,positif
7587,negatif
7588,positif
7589,positif
7590,negatif
7591,positif
7592,negatif
7593,negatif
7594,negatif
7595,positif
7596,negatif
7597,positif
7598,negatif
7599,positif
7600,positif
7601,positif
7602,negatif
7603,positif
7604,positif
7605,negatif
7606,negatif
7607,positif
7608,positif
7609,negatif
7610,negatif
7611,negatif
7612,positif
7613,negatif
7614,negatif
7615,negatif
7616,negatif
7617,negatif
7618,negatif
7619,negatif
7620,positif
7621,negatif
7622,positif
7623,positif
7624,positif
7625,positif
7626,negatif
7627,positif
7628,positif
7629,positif
7630,positif
7631,negatif
7632,negatif
7633,negatif
7634,positif
7635,negatif
7636,positif
7637,negatif
7638,negatif
7639,negatif
7640,negatif
7641,positif
7642,positif
7643,positif
7644,negatif
7645,positif
7646,positif
7647,negatif
7648,positif
7649,positif
7650,positif
7651,positif
7652,negatif
7653,positif
7654,positif
7655,positif
7656,negatif
7657,positif
7658,negatif
7659,negatif
7660,positif
7661,negatif
7662,negatif
7663,positif
7664,negatif
7665,negatif
7666,negatif
7667,positif
7668,negatif
7669,negatif
7670,positif
7671,positif
7672,positif
7673,negatif
7674,positif
7675,positif
7676,negatif
7677,negatif
7678,positif
7679,positif
7680,negatif
7681,negatif
7682,negatif
7683,positif
7684,negatif
